signal_date,trade_date,next_signal_date,exit_date,rebalance_date,holding_end_date,fund_code,style,side,weight,alpha
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,310368.OF,Alpha,long,0.02631578947368421,0.006576088413539864
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,270008.OF,Alpha,long,0.02631578947368421,0.006440935991868252
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,550003.OF,Alpha,long,0.02631578947368421,0.005950739339004065
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,460005.OF,Alpha,long,0.02631578947368421,0.005037876282657303
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,070013.OF,Alpha,long,0.02631578947368421,0.004681890958002931
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,350005.OF,Alpha,long,0.02631578947368421,0.004564142399819292
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,217010.OF,Alpha,long,0.02631578947368421,0.004563756777205096
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,110011.OF,Alpha,long,0.02631578947368421,0.0045490362562310245
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,290005.OF,Alpha,long,0.02631578947368421,0.004394136497111989
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,000031.OF,Alpha,long,0.02631578947368421,0.003884661181232225
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,202011.OF,Alpha,long,0.02631578947368421,0.00382548754236623
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,340007.OF,Alpha,long,0.02631578947368421,0.003529658800504308
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,450004.OF,Alpha,long,0.02631578947368421,0.003480355854847747
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,519668.OF,Alpha,long,0.02631578947368421,0.0029614471686299163
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,050010.OF,Alpha,long,0.02631578947368421,0.0027388914206128434
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,163801.OF,Alpha,long,0.02631578947368421,0.0022633745551680247
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,163302.OF,Alpha,long,0.02631578947368421,0.0019410482699405173
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,288002.OF,Alpha,long,0.02631578947368421,0.001754062018982908
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,002011.OF,Alpha,long,0.02631578947368421,0.0017041255168994834
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,378010.OF,Alpha,short,-0.02631578947368421,-0.002898740636952213
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,450002.OF,Alpha,short,-0.02631578947368421,-0.002914247216205438
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,483003.OF,Alpha,short,-0.02631578947368421,-0.003023499279672898
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,360001.OF,Alpha,short,-0.02631578947368421,-0.0030335659231013118
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,163503.OF,Alpha,short,-0.02631578947368421,-0.0031521519739479784
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,570001.OF,Alpha,short,-0.02631578947368421,-0.003207568426424755
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,360006.OF,Alpha,short,-0.02631578947368421,-0.003312463013595906
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,202001.OF,Alpha,short,-0.02631578947368421,-0.003537477383993785
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,202002.OF,Alpha,short,-0.02631578947368421,-0.0038438995590262654
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,162703.OF,Alpha,short,-0.02631578947368421,-0.003956277664062091
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,375010.OF,Alpha,short,-0.02631578947368421,-0.0041349456009973605
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,166001.OF,Alpha,short,-0.02631578947368421,-0.004420601884655756
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,519993.OF,Alpha,short,-0.02631578947368421,-0.004482493211492288
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,070003.OF,Alpha,short,-0.02631578947368421,-0.004685525995535907
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,410003.OF,Alpha,short,-0.02631578947368421,-0.0048149284009121425
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,580002.OF,Alpha,short,-0.02631578947368421,-0.005388537533832065
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,400001.OF,Alpha,short,-0.02631578947368421,-0.0062162593744406
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,410001.OF,Alpha,short,-0.02631578947368421,-0.006744571793856649
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,202007.OF,Alpha,short,-0.02631578947368421,-0.007117045488462608
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,050009.OF,Small Value,long,0.5,-0.0007993292929100268
2009-07-31,2009-08-07,2009-08-28,2009-09-04,2009-07-31,2009-09-04,519003.OF,Small Value,short,-0.5,-0.002998023506003844
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,519089.OF,Alpha,long,0.02631578947368421,0.007634522877722849
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,270008.OF,Alpha,long,0.02631578947368421,0.004468722040136054
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,310368.OF,Alpha,long,0.02631578947368421,0.0043651705632598535
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,340007.OF,Alpha,long,0.02631578947368421,0.0038805134711454364
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,550003.OF,Alpha,long,0.02631578947368421,0.0038016952851851775
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,070013.OF,Alpha,long,0.02631578947368421,0.003539527824261828
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,660001.OF,Alpha,long,0.02631578947368421,0.0030872317979180443
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,110011.OF,Alpha,long,0.02631578947368421,0.0029604794873032427
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,460005.OF,Alpha,long,0.02631578947368421,0.0029065591964172926
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,519668.OF,Alpha,long,0.02631578947368421,0.002794654596830835
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,217010.OF,Alpha,long,0.02631578947368421,0.0024813277984179405
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,481008.OF,Alpha,long,0.02631578947368421,0.002415384089339025
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,450004.OF,Alpha,long,0.02631578947368421,0.0024116397279556213
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,202011.OF,Alpha,long,0.02631578947368421,0.0023910841302452355
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,290005.OF,Alpha,long,0.02631578947368421,0.0017614787598988029
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,050010.OF,Alpha,long,0.02631578947368421,0.001461430380140631
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,350005.OF,Alpha,long,0.02631578947368421,0.0013602262576244714
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,200006.OF,Alpha,long,0.02631578947368421,0.0011830794667400206
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,163805.OF,Alpha,long,0.02631578947368421,0.0009748210029423944
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,202001.OF,Alpha,short,-0.02631578947368421,-0.003406599793328305
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,090003.OF,Alpha,short,-0.02631578947368421,-0.0034715771407485534
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,483003.OF,Alpha,short,-0.02631578947368421,-0.003498394269701406
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,570001.OF,Alpha,short,-0.02631578947368421,-0.00364526245123767
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,217009.OF,Alpha,short,-0.02631578947368421,-0.003674184796802219
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,375010.OF,Alpha,short,-0.02631578947368421,-0.0037761081764142654
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,202002.OF,Alpha,short,-0.02631578947368421,-0.003801513523834991
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,163503.OF,Alpha,short,-0.02631578947368421,-0.003846805293680461
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,260108.OF,Alpha,short,-0.02631578947368421,-0.003996483105625048
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,213002.OF,Alpha,short,-0.02631578947368421,-0.004171815029465489
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,166001.OF,Alpha,short,-0.02631578947368421,-0.004400658167580404
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,213001.OF,Alpha,short,-0.02631578947368421,-0.004623504030158357
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,070003.OF,Alpha,short,-0.02631578947368421,-0.004637737008566022
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,519993.OF,Alpha,short,-0.02631578947368421,-0.004999533609552043
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,410003.OF,Alpha,short,-0.02631578947368421,-0.0050950839392683404
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,202007.OF,Alpha,short,-0.02631578947368421,-0.005555881492940556
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,400001.OF,Alpha,short,-0.02631578947368421,-0.005681760633152164
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,580002.OF,Alpha,short,-0.02631578947368421,-0.006389723069467133
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,410001.OF,Alpha,short,-0.02631578947368421,-0.007186134240154948
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,000031.OF,Small Value,long,0.5,0.002577394932670238
2009-08-28,2009-09-04,2009-09-30,2009-10-09,2009-08-28,2009-10-09,460002.OF,Small Value,short,-0.5,-0.003863998155733729
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,519089.OF,Alpha,long,0.02631578947368421,0.006918862276921437
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,340007.OF,Alpha,long,0.02631578947368421,0.003766307943397843
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,070013.OF,Alpha,long,0.02631578947368421,0.003742794282348111
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,550003.OF,Alpha,long,0.02631578947368421,0.0036564919035885534
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,180013.OF,Alpha,long,0.02631578947368421,0.003581867939336242
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,270008.OF,Alpha,long,0.02631578947368421,0.00354379832069975
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,310368.OF,Alpha,long,0.02631578947368421,0.0031844679067943725
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,660001.OF,Alpha,long,0.02631578947368421,0.003099173771146133
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,481008.OF,Alpha,long,0.02631578947368421,0.0030795943205726593
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,519668.OF,Alpha,long,0.02631578947368421,0.0026762793812878964
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,217010.OF,Alpha,long,0.02631578947368421,0.0026762361228478047
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,110011.OF,Alpha,long,0.02631578947368421,0.0026429208321991646
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,450004.OF,Alpha,long,0.02631578947368421,0.002313808479900132
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,460005.OF,Alpha,long,0.02631578947368421,0.002293252016975906
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,202011.OF,Alpha,long,0.02631578947368421,0.002242551015506616
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,050010.OF,Alpha,long,0.02631578947368421,0.0020376536011327837
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,200006.OF,Alpha,long,0.02631578947368421,0.001811670049224467
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,163805.OF,Alpha,long,0.02631578947368421,0.001159445863996143
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,519690.OF,Alpha,long,0.02631578947368421,0.0010869071074623784
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,460001.OF,Alpha,short,-0.02631578947368421,-0.003018130520853637
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,202001.OF,Alpha,short,-0.02631578947368421,-0.0030183333461188734
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,519029.OF,Alpha,short,-0.02631578947368421,-0.0030591066098901
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,570001.OF,Alpha,short,-0.02631578947368421,-0.0031395742425677415
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,162703.OF,Alpha,short,-0.02631578947368421,-0.003142882017748972
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,290004.OF,Alpha,short,-0.02631578947368421,-0.003253801209310946
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,217009.OF,Alpha,short,-0.02631578947368421,-0.0033230671581897103
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,202002.OF,Alpha,short,-0.02631578947368421,-0.003381632340024191
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,260108.OF,Alpha,short,-0.02631578947368421,-0.0034834693768002072
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,163503.OF,Alpha,short,-0.02631578947368421,-0.003542518834436798
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,070003.OF,Alpha,short,-0.02631578947368421,-0.0036973620620846465
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,166001.OF,Alpha,short,-0.02631578947368421,-0.003938842275112144
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,213002.OF,Alpha,short,-0.02631578947368421,-0.004220702507205698
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,519993.OF,Alpha,short,-0.02631578947368421,-0.004412215669024922
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,410003.OF,Alpha,short,-0.02631578947368421,-0.004691993142381606
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,213001.OF,Alpha,short,-0.02631578947368421,-0.004767634926515436
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,400001.OF,Alpha,short,-0.02631578947368421,-0.004952022847009439
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,580002.OF,Alpha,short,-0.02631578947368421,-0.005864865649999652
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,410001.OF,Alpha,short,-0.02631578947368421,-0.0065090959031206
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,000031.OF,Small Value,long,0.5,0.0021107442369325043
2009-09-30,2009-10-09,2009-10-30,2009-11-06,2009-09-30,2009-11-06,460002.OF,Small Value,short,-0.5,-0.004246417490360442
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,519089.OF,Alpha,long,0.025,0.0071277531436205206
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,180013.OF,Alpha,long,0.025,0.005068513892333245
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,002031.OF,Alpha,long,0.025,0.004402480742608762
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,240011.OF,Alpha,long,0.025,0.004143656887974977
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,070013.OF,Alpha,long,0.025,0.003996059060341924
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,550003.OF,Alpha,long,0.025,0.003963604952250774
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,270008.OF,Alpha,long,0.025,0.003783132939096858
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,660001.OF,Alpha,long,0.025,0.003298489171287219
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,481008.OF,Alpha,long,0.025,0.0029331338473164684
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,217010.OF,Alpha,long,0.025,0.002826791532899207
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,375010.OF,Alpha,short,-0.025,-0.0029172486053486795
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,162703.OF,Alpha,short,-0.025,-0.0030399083296141845
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,257020.OF,Alpha,short,-0.025,-0.003084884071423816
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,260108.OF,Alpha,short,-0.025,-0.003260944305255245
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,070003.OF,Alpha,short,-0.025,-0.0034957583838836673
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,166001.OF,Alpha,short,-0.025,-0.0038587242559317936
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,213002.OF,Alpha,short,-0.025,-0.004355178721890893
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,519993.OF,Alpha,short,-0.025,-0.004507476011260354
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,213001.OF,Alpha,short,-0.025,-0.004689080240224648
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,410001.OF,Alpha,short,-0.025,-0.006195067113959695
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,200006.OF,Large Value,long,0.25,0.001638534190117875
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,260110.OF,Large Value,short,-0.25,-0.0011499824821016916
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,340007.OF,Small Growth,long,0.08333333333333333,0.003779162879605674
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,519039.OF,Small Growth,long,0.08333333333333333,0.0004768867753569064
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,121002.OF,Small Growth,long,0.08333333333333333,0.00022103817115030945
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,163503.OF,Small Growth,short,-0.08333333333333333,-0.003296547682521686
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,400001.OF,Small Growth,short,-0.08333333333333333,-0.004652798392367551
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,202007.OF,Small Growth,short,-0.08333333333333333,-0.004929125050075176
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,310368.OF,Small Value,long,0.03125,0.0033849417111625037
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,110011.OF,Small Value,long,0.03125,0.003222786240698231
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,519668.OF,Small Value,long,0.03125,0.00285890205191534
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,202011.OF,Small Value,long,0.03125,0.0023588869693394686
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,000031.OF,Small Value,long,0.03125,0.00204468765683112
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,050010.OF,Small Value,long,0.03125,0.001941425210820475
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,163805.OF,Small Value,long,0.03125,0.0014256688137911377
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,163801.OF,Small Value,long,0.03125,0.001191138068528861
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,202001.OF,Small Value,short,-0.03125,-0.002876911778344645
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,570001.OF,Small Value,short,-0.03125,-0.003007457116732932
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,519003.OF,Small Value,short,-0.03125,-0.0031079729594920167
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,202002.OF,Small Value,short,-0.03125,-0.003204007632517808
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,420001.OF,Small Value,short,-0.03125,-0.0036005113379494738
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,460002.OF,Small Value,short,-0.03125,-0.003932983787446224
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,410003.OF,Small Value,short,-0.03125,-0.004365639502858149
2009-10-30,2009-11-06,2009-11-27,2009-12-04,2009-10-30,2009-12-04,580002.OF,Small Value,short,-0.03125,-0.005432870137263323
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,519089.OF,Alpha,long,0.020833333333333332,0.006860957635733791
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,180013.OF,Alpha,long,0.020833333333333332,0.0045292003772221786
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,002031.OF,Alpha,long,0.020833333333333332,0.004527891050945896
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,240011.OF,Alpha,long,0.020833333333333332,0.004031185161126316
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,070013.OF,Alpha,long,0.020833333333333332,0.003862117730700938
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,110013.OF,Alpha,long,0.020833333333333332,0.0038235656227410147
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,550003.OF,Alpha,long,0.020833333333333332,0.0036839804811912343
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,110011.OF,Alpha,long,0.020833333333333332,0.003253872299226464
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,310368.OF,Alpha,long,0.020833333333333332,0.0032026615828805983
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,660001.OF,Alpha,long,0.020833333333333332,0.003072585514437972
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,481008.OF,Alpha,long,0.020833333333333332,0.0028170611070702754
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,260111.OF,Alpha,long,0.020833333333333332,0.0025282700619090387
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,519029.OF,Alpha,short,-0.020833333333333332,-0.0024143151290256146
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,161903.OF,Alpha,short,-0.020833333333333332,-0.0026085942358204843
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,375010.OF,Alpha,short,-0.020833333333333332,-0.002746739412344891
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,162703.OF,Alpha,short,-0.020833333333333332,-0.002774058976293631
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,257020.OF,Alpha,short,-0.020833333333333332,-0.002869599900683243
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,260108.OF,Alpha,short,-0.020833333333333332,-0.0032817214234034018
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,070003.OF,Alpha,short,-0.020833333333333332,-0.003317994730919167
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,213002.OF,Alpha,short,-0.020833333333333332,-0.004449405287113976
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,519993.OF,Alpha,short,-0.020833333333333332,-0.0046679876444752685
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,213001.OF,Alpha,short,-0.020833333333333332,-0.0047638957410304035
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,580002.OF,Alpha,short,-0.020833333333333332,-0.004835441365210741
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,410001.OF,Alpha,short,-0.020833333333333332,-0.005960182713447211
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,200006.OF,Large Value,long,0.25,0.001458423553066928
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,200008.OF,Large Value,short,-0.25,-0.0012598897663349245
